St,City,FIPS_city,Time,OWS_protest,15,30,45,60,100
PA,Chester,4213208,77,0,1,2,2,3,10
PA,Easton,4221648,1,0,0,0,0,0,0
PA,Easton,4221648,2,0,0,0,0,0,0
PA,Easton,4221648,3,0,0,0,0,0,1
PA,Easton,4221648,4,0,0,0,0,0,1
PA,Easton,4221648,5,0,0,0,0,0,1
PA,Easton,4221648,6,0,0,0,0,0,1
PA,Easton,4221648,7,0,0,0,0,0,1
PA,Easton,4221648,8,0,0,0,0,0,1
PA,Easton,4221648,9,0,0,0,0,0,1
PA,Easton,4221648,10,0,0,0,0,0,1
PA,Easton,4221648,11,0,0,0,0,0,1
PA,Easton,4221648,12,0,0,0,0,0,1
PA,Easton,4221648,13,0,0,0,0,0,1
PA,Easton,4221648,14,0,0,0,0,0,1
PA,Easton,4221648,15,0,0,0,0,0,1
PA,Easton,4221648,16,0,0,0,0,0,1
PA,Easton,4221648,17,0,0,0,0,0,1
PA,Easton,4221648,18,0,0,0,0,0,1
PA,Easton,4221648,19,0,0,0,0,0,1
PA,Easton,4221648,20,0,0,0,0,0,2
PA,Easton,4221648,21,0,0,0,0,0,2
PA,Easton,4221648,22,0,0,0,0,1,4
PA,Easton,4221648,23,0,0,0,0,1,4
PA,Easton,4221648,24,0,0,0,0,1,4
PA,Easton,4221648,25,0,0,0,0,1,4
PA,Easton,4221648,26,0,0,0,0,1,4
PA,Easton,4221648,27,0,0,0,0,1,4
PA,Easton,4221648,28,0,0,0,0,1,4
PA,Easton,4221648,29,0,0,0,0,1,4
PA,Easton,4221648,30,0,0,0,0,1,4
PA,Easton,4221648,31,0,0,0,1,3,9
PA,Easton,4221648,32,0,0,0,1,3,9
PA,Easton,4221648,33,0,0,0,1,3,9
PA,Easton,4221648,34,0,0,0,1,3,9
PA,Easton,4221648,35,0,0,0,1,3,9
PA,Easton,4221648,36,0,0,0,1,3,9
PA,Easton,4221648,37,0,0,0,1,3,9
PA,Easton,4221648,38,0,0,0,1,3,9
PA,Easton,4221648,39,0,0,0,1,3,9
PA,Easton,4221648,40,0,0,0,1,3,9
PA,Easton,4221648,41,0,0,0,1,3,9
PA,Easton,4221648,42,0,0,0,1,3,9
PA,Easton,4221648,43,0,0,0,1,3,9
PA,Easton,4221648,44,0,0,0,1,3,9
PA,Easton,4221648,45,0,0,0,1,3,9
PA,Easton,4221648,46,0,0,0,1,3,9
PA,Easton,4221648,47,0,0,0,1,3,9
PA,Easton,4221648,48,0,0,0,1,3,9
PA,Easton,4221648,49,0,0,0,1,3,9
PA,Easton,4221648,50,0,0,0,1,3,9
PA,Easton,4221648,51,0,0,0,1,3,9
PA,Easton,4221648,52,0,0,0,1,3,9
PA,Easton,4221648,53,0,0,0,1,3,9
PA,Easton,4221648,54,0,0,0,1,3,9
PA,Easton,4221648,55,0,0,0,1,3,9
PA,Easton,4221648,56,0,0,0,1,3,9
PA,Easton,4221648,57,0,0,0,1,3,9
PA,Easton,4221648,58,0,0,0,1,3,9
PA,Easton,4221648,59,0,0,0,1,3,9
PA,Easton,4221648,60,0,0,0,1,3,9
PA,Easton,4221648,61,0,0,0,1,3,9
PA,Easton,4221648,62,0,0,0,1,3,9
PA,Easton,4221648,63,0,0,0,1,3,9
PA,Easton,4221648,64,0,0,0,1,3,9
PA,Easton,4221648,65,0,0,0,1,4,10
PA,Easton,4221648,66,0,0,0,1,4,10
PA,Easton,4221648,67,0,0,0,1,4,10
PA,Easton,4221648,68,0,0,0,1,4,10
PA,Easton,4221648,69,0,0,0,1,4,10
PA,Easton,4221648,70,0,0,0,1,4,10
PA,Easton,4221648,71,0,0,0,1,4,10
PA,Easton,4221648,72,0,0,0,1,4,10
PA,Easton,4221648,73,0,0,0,1,4,10
PA,Easton,4221648,74,0,0,0,1,4,10
PA,Easton,4221648,75,0,0,0,1,4,10
PA,Easton,4221648,76,0,0,0,1,4,10
PA,Easton,4221648,77,0,0,0,1,4,10
PA,Erie,4224000,1,0,0,0,0,0,0
PA,Erie,4224000,2,0,0,0,0,0,0
PA,Erie,4224000,3,0,0,0,0,0,0
PA,Erie,4224000,4,0,0,0,0,0,0
PA,Erie,4224000,5,0,0,0,0,0,0
PA,Erie,4224000,6,0,0,0,0,0,0
PA,Erie,4224000,7,0,0,0,0,0,0
PA,Erie,4224000,8,0,0,0,0,0,0
PA,Erie,4224000,9,0,0,0,0,0,0
PA,Erie,4224000,10,0,0,0,0,0,0
PA,Erie,4224000,11,0,0,0,0,0,0
PA,Erie,4224000,12,0,0,0,0,0,0
PA,Erie,4224000,13,0,0,0,0,0,0
PA,Erie,4224000,14,0,0,0,0,0,0
PA,Erie,4224000,15,0,0,0,0,0,0
PA,Erie,4224000,16,0,0,0,0,0,0
PA,Erie,4224000,17,0,0,0,0,0,1
PA,Erie,4224000,18,0,0,0,0,0,1
PA,Erie,4224000,19,0,0,0,0,0,1
PA,Erie,4224000,20,0,0,0,0,0,1
PA,Erie,4224000,21,0,0,0,0,0,1
PA,Erie,4224000,22,0,0,0,0,0,1
PA,Erie,4224000,23,0,0,0,0,0,2
PA,Erie,4224000,24,1,0,0,0,0,2
PA,Erie,4224000,25,1,0,0,0,0,2
PA,Erie,4224000,26,1,0,0,0,0,2
PA,Erie,4224000,27,1,0,0,0,0,2
PA,Erie,4224000,28,1,0,0,0,0,2
PA,Erie,4224000,29,1,0,0,0,0,2
PA,Erie,4224000,30,1,0,0,0,0,2
PA,Erie,4224000,31,1,0,0,0,0,2
PA,Erie,4224000,32,1,0,0,0,0,2
PA,Erie,4224000,33,1,0,0,0,0,2
PA,Erie,4224000,34,1,0,0,0,0,2
PA,Erie,4224000,35,1,0,0,0,0,2
PA,Erie,4224000,36,1,0,0,0,0,2
PA,Erie,4224000,37,1,0,0,0,0,2
PA,Erie,4224000,38,1,0,0,0,0,2
PA,Erie,4224000,39,1,0,0,0,0,2
PA,Erie,4224000,40,1,0,0,0,0,2
PA,Erie,4224000,41,1,0,0,0,0,2
PA,Erie,4224000,42,1,0,0,0,0,2
PA,Erie,4224000,43,1,0,0,0,0,2
PA,Erie,4224000,44,1,0,0,0,0,2
PA,Erie,4224000,45,1,0,0,0,0,2
PA,Erie,4224000,46,1,0,0,0,0,2
PA,Erie,4224000,47,1,0,0,0,0,2
PA,Erie,4224000,48,1,0,0,0,0,2
PA,Erie,4224000,49,1,0,0,0,0,2
PA,Erie,4224000,50,1,0,0,0,0,2
PA,Erie,4224000,51,1,0,0,0,0,2
PA,Erie,4224000,52,1,0,0,0,0,2
PA,Erie,4224000,53,1,0,0,0,0,2
PA,Erie,4224000,54,1,0,0,0,0,2
PA,Erie,4224000,55,1,0,0,0,0,2
PA,Erie,4224000,56,1,0,0,0,0,2
PA,Erie,4224000,57,1,0,0,0,0,2
PA,Erie,4224000,58,1,0,0,0,0,2
PA,Erie,4224000,59,1,0,0,0,0,2
PA,Erie,4224000,60,1,0,0,0,0,2
PA,Erie,4224000,61,1,0,0,0,0,2
PA,Erie,4224000,62,1,0,0,0,0,2
PA,Erie,4224000,63,1,0,0,0,0,2
PA,Erie,4224000,64,1,0,0,0,0,2
PA,Erie,4224000,65,1,0,0,0,0,2
PA,Erie,4224000,66,1,0,0,0,0,2
PA,Erie,4224000,67,1,0,0,0,0,2
PA,Erie,4224000,68,1,0,0,0,0,2
PA,Erie,4224000,69,1,0,0,0,0,2
PA,Erie,4224000,70,1,0,0,0,0,2
PA,Erie,4224000,71,1,0,0,0,0,2
PA,Erie,4224000,72,1,0,0,0,0,2
PA,Erie,4224000,73,1,0,0,0,0,2
PA,Erie,4224000,74,1,0,0,0,0,2
PA,Erie,4224000,75,1,0,0,0,0,2
PA,Erie,4224000,76,1,0,0,0,0,2
PA,Erie,4224000,77,1,0,0,0,0,2
PA,Harrisburg,4232800,1,0,0,0,0,0,0
PA,Harrisburg,4232800,2,0,0,0,0,0,0
PA,Harrisburg,4232800,3,0,0,0,0,0,0
PA,Harrisburg,4232800,4,0,0,0,0,0,0
PA,Harrisburg,4232800,5,0,0,0,0,0,0
PA,Harrisburg,4232800,6,0,0,0,0,0,0
PA,Harrisburg,4232800,7,0,0,0,0,0,0
PA,Harrisburg,4232800,8,0,0,0,0,0,0
PA,Harrisburg,4232800,9,0,0,0,0,0,0
PA,Harrisburg,4232800,10,0,0,0,0,0,0
PA,Harrisburg,4232800,11,0,0,0,0,0,0
PA,Harrisburg,4232800,12,0,0,0,0,0,0
PA,Harrisburg,4232800,13,0,0,0,0,0,0
PA,Harrisburg,4232800,14,0,0,0,0,0,0
PA,Harrisburg,4232800,15,0,0,0,0,0,0
PA,Harrisburg,4232800,16,0,0,0,0,0,0
PA,Harrisburg,4232800,17,0,0,0,0,0,1
PA,Harrisburg,4232800,18,0,0,0,0,0,1
PA,Harrisburg,4232800,19,0,0,0,0,0,1
PA,Harrisburg,4232800,20,0,0,0,0,0,3
PA,Harrisburg,4232800,21,0,0,0,0,0,3
PA,Harrisburg,4232800,22,0,0,0,0,0,4
PA,Harrisburg,4232800,23,0,0,0,0,0,4
PA,Harrisburg,4232800,24,0,0,0,0,0,4
PA,Harrisburg,4232800,25,0,0,0,0,0,4
PA,Harrisburg,4232800,26,0,0,0,0,0,4
PA,Harrisburg,4232800,27,0,0,0,0,0,4
PA,Harrisburg,4232800,28,0,0,0,0,0,4
PA,Harrisburg,4232800,29,0,0,0,0,0,4
PA,Harrisburg,4232800,30,0,0,0,0,0,4
PA,Harrisburg,4232800,31,1,0,1,2,2,6
PA,Harrisburg,4232800,32,1,0,1,2,2,6
PA,Harrisburg,4232800,33,1,0,1,2,2,6
PA,Harrisburg,4232800,34,1,0,1,2,2,6
PA,Harrisburg,4232800,35,1,0,1,2,2,6
PA,Harrisburg,4232800,36,1,0,1,2,2,6
PA,Harrisburg,4232800,37,1,0,1,2,2,6
PA,Harrisburg,4232800,38,1,0,1,2,2,6
PA,Harrisburg,4232800,39,1,0,1,2,2,6
PA,Harrisburg,4232800,40,1,0,1,2,2,6
PA,Harrisburg,4232800,41,1,0,1,2,2,6
PA,Harrisburg,4232800,42,1,0,1,2,2,6
PA,Harrisburg,4232800,43,1,0,1,2,2,6
PA,Harrisburg,4232800,44,1,0,1,2,2,6
PA,Harrisburg,4232800,45,1,0,1,2,2,6
PA,Harrisburg,4232800,46,1,0,1,2,2,6
PA,Harrisburg,4232800,47,1,0,1,2,2,6
PA,Harrisburg,4232800,48,1,0,1,2,2,6
PA,Harrisburg,4232800,49,1,0,1,2,2,6
PA,Harrisburg,4232800,50,1,0,1,2,2,6
PA,Harrisburg,4232800,51,1,0,1,2,2,6
PA,Harrisburg,4232800,52,1,0,1,2,2,6
PA,Harrisburg,4232800,53,1,0,1,2,2,6
PA,Harrisburg,4232800,54,1,0,1,2,2,6
PA,Harrisburg,4232800,55,1,0,1,2,2,6
PA,Harrisburg,4232800,56,1,0,1,2,2,6
PA,Harrisburg,4232800,57,1,0,1,2,2,6
PA,Harrisburg,4232800,58,1,0,1,2,2,6
PA,Harrisburg,4232800,59,1,0,1,2,2,6
PA,Harrisburg,4232800,60,1,0,1,2,2,6
PA,Harrisburg,4232800,61,1,0,1,2,2,6
PA,Harrisburg,4232800,62,1,0,1,2,2,6
PA,Harrisburg,4232800,63,1,0,1,2,2,6
PA,Harrisburg,4232800,64,1,0,1,2,2,6
PA,Harrisburg,4232800,65,1,0,1,2,2,6
PA,Harrisburg,4232800,66,1,0,1,2,2,6
PA,Harrisburg,4232800,67,1,0,1,2,2,6
PA,Harrisburg,4232800,68,1,0,1,2,2,6
PA,Harrisburg,4232800,69,1,0,1,2,2,6
PA,Harrisburg,4232800,70,1,0,1,2,2,6
PA,Harrisburg,4232800,71,1,0,1,2,2,6
PA,Harrisburg,4232800,72,1,0,1,2,2,6
PA,Harrisburg,4232800,73,1,0,1,2,2,6
PA,Harrisburg,4232800,74,1,0,1,2,2,6
PA,Harrisburg,4232800,75,1,0,1,2,2,6
PA,Harrisburg,4232800,76,1,0,1,2,2,6
PA,Harrisburg,4232800,77,1,0,1,2,2,6
AZ,Flagstaff,423620,1,0,0,0,0,0,0
AZ,Flagstaff,423620,2,0,0,0,0,0,0
AZ,Flagstaff,423620,3,0,0,0,0,0,0
AZ,Flagstaff,423620,4,0,0,0,0,0,0
AZ,Flagstaff,423620,5,0,0,0,0,0,0
AZ,Flagstaff,423620,6,0,0,0,0,0,0
AZ,Flagstaff,423620,7,0,0,0,0,0,0
AZ,Flagstaff,423620,8,0,0,0,0,0,0
AZ,Flagstaff,423620,9,0,0,0,0,0,0
AZ,Flagstaff,423620,10,0,0,0,0,0,0
AZ,Flagstaff,423620,11,0,0,0,0,0,0
AZ,Flagstaff,423620,12,0,0,0,0,0,0
AZ,Flagstaff,423620,13,0,0,0,0,0,0
AZ,Flagstaff,423620,14,0,0,0,0,0,0
AZ,Flagstaff,423620,15,0,0,0,0,0,0
AZ,Flagstaff,423620,16,0,0,0,0,0,0
AZ,Flagstaff,423620,17,0,0,0,0,0,0
AZ,Flagstaff,423620,18,0,0,0,0,0,0
AZ,Flagstaff,423620,19,0,0,0,0,0,0
AZ,Flagstaff,423620,20,0,0,0,0,0,0
AZ,Flagstaff,423620,21,0,0,0,0,0,0
AZ,Flagstaff,423620,22,0,0,0,0,0,0
AZ,Flagstaff,423620,23,0,0,0,0,0,0
AZ,Flagstaff,423620,24,0,0,0,0,0,0
AZ,Flagstaff,423620,25,0,0,0,0,0,0
AZ,Flagstaff,423620,26,0,0,0,0,0,0
AZ,Flagstaff,423620,27,0,0,0,0,0,0
AZ,Flagstaff,423620,28,0,0,0,0,0,0
AZ,Flagstaff,423620,29,0,0,0,0,0,0
AZ,Flagstaff,423620,30,0,0,0,0,0,0
AZ,Flagstaff,423620,31,0,0,0,0,0,0
AZ,Flagstaff,423620,32,0,0,0,0,0,0
AZ,Flagstaff,423620,33,0,0,0,0,0,0
AZ,Flagstaff,423620,34,0,0,0,0,0,0
AZ,Flagstaff,423620,35,0,0,0,0,0,0
AZ,Flagstaff,423620,36,0,0,0,0,0,0
AZ,Flagstaff,423620,37,0,0,0,0,0,0
AZ,Flagstaff,423620,38,0,0,0,0,0,0
AZ,Flagstaff,423620,39,0,0,0,0,0,0
AZ,Flagstaff,423620,40,0,0,0,0,0,0
AZ,Flagstaff,423620,41,0,0,0,0,0,0
AZ,Flagstaff,423620,42,0,0,0,0,0,0
AZ,Flagstaff,423620,43,0,0,0,0,0,0
AZ,Flagstaff,423620,44,0,0,0,0,0,0
AZ,Flagstaff,423620,45,0,0,0,0,0,0
AZ,Flagstaff,423620,46,0,0,0,0,0,0
AZ,Flagstaff,423620,47,0,0,0,0,0,0
AZ,Flagstaff,423620,48,0,0,0,0,0,0
AZ,Flagstaff,423620,49,0,0,0,0,0,0
AZ,Flagstaff,423620,50,0,0,0,0,0,0
AZ,Flagstaff,423620,51,0,0,0,0,0,0
AZ,Flagstaff,423620,52,0,0,0,0,0,0
AZ,Flagstaff,423620,53,0,0,0,0,0,0
AZ,Flagstaff,423620,54,0,0,0,0,0,0
AZ,Flagstaff,423620,55,0,0,0,0,0,0
AZ,Flagstaff,423620,56,0,0,0,0,0,0
AZ,Flagstaff,423620,57,0,0,0,0,0,0
AZ,Flagstaff,423620,58,0,0,0,0,0,0
AZ,Flagstaff,423620,59,0,0,0,0,0,0
AZ,Flagstaff,423620,60,0,0,0,0,0,0
AZ,Flagstaff,423620,61,0,0,0,0,0,0
AZ,Flagstaff,423620,62,0,0,0,0,0,0
AZ,Flagstaff,423620,63,0,0,0,0,0,0
AZ,Flagstaff,423620,64,0,0,0,0,0,0
AZ,Flagstaff,423620,65,0,0,0,0,0,0
AZ,Flagstaff,423620,66,0,0,0,0,0,0
AZ,Flagstaff,423620,67,0,0,0,0,0,0
AZ,Flagstaff,423620,68,0,0,0,0,0,0
AZ,Flagstaff,423620,69,0,0,0,0,0,0
AZ,Flagstaff,423620,70,0,0,0,0,0,0
AZ,Flagstaff,423620,71,0,0,0,0,0,0
AZ,Flagstaff,423620,72,0,0,0,0,0,0
AZ,Flagstaff,423620,73,0,0,0,0,0,0
AZ,Flagstaff,423620,74,0,0,0,0,0,0
AZ,Flagstaff,423620,75,0,0,0,0,0,0
AZ,Flagstaff,423620,76,0,0,0,0,0,0
AZ,Flagstaff,423620,77,0,0,0,0,0,0
PA,Lancaster,4241216,1,0,0,0,0,0,0
PA,Lancaster,4241216,2,0,0,0,0,0,0
PA,Lancaster,4241216,3,0,0,0,0,0,0
PA,Lancaster,4241216,4,0,0,0,0,0,0
PA,Lancaster,4241216,5,0,0,0,0,0,0
PA,Lancaster,4241216,6,0,0,0,0,0,0
PA,Lancaster,4241216,7,0,0,0,0,0,0
PA,Lancaster,4241216,8,0,0,0,0,0,0
PA,Lancaster,4241216,9,0,0,0,0,0,0
PA,Lancaster,4241216,10,0,0,0,0,0,0
PA,Lancaster,4241216,11,0,0,0,0,0,0
PA,Lancaster,4241216,12,0,0,0,0,0,0
PA,Lancaster,4241216,13,0,0,0,0,0,0
PA,Lancaster,4241216,14,0,0,0,0,0,0
PA,Lancaster,4241216,15,0,0,0,0,0,0
PA,Lancaster,4241216,16,0,0,0,0,0,0
PA,Lancaster,4241216,17,0,0,0,0,0,1
PA,Lancaster,4241216,18,0,0,0,0,0,1
PA,Lancaster,4241216,19,0,0,0,0,0,1
PA,Lancaster,4241216,20,0,0,0,0,2,3
PA,Lancaster,4241216,21,0,0,0,0,2,3
PA,Lancaster,4241216,22,0,0,0,0,2,4
PA,Lancaster,4241216,23,0,0,0,0,2,4
PA,Lancaster,4241216,24,0,0,0,0,2,4
PA,Lancaster,4241216,25,0,0,0,0,2,4
PA,Lancaster,4241216,26,0,0,0,0,2,4
PA,Lancaster,4241216,27,0,0,0,0,2,4
PA,Lancaster,4241216,28,0,0,0,0,2,4
PA,Lancaster,4241216,29,0,0,0,0,2,4
PA,Lancaster,4241216,30,0,0,0,0,2,4
PA,Lancaster,4241216,31,1,0,1,2,4,7
PA,Lancaster,4241216,32,1,0,1,2,4,7
PA,Lancaster,4241216,33,1,0,1,2,4,7
PA,Lancaster,4241216,34,1,0,1,2,4,7
PA,Lancaster,4241216,35,1,0,1,2,4,7
PA,Lancaster,4241216,36,1,0,1,2,4,7
PA,Lancaster,4241216,37,1,0,1,2,4,7
PA,Lancaster,4241216,38,1,0,1,2,4,7
PA,Lancaster,4241216,39,1,0,1,2,4,7
PA,Lancaster,4241216,40,1,0,1,2,4,7
PA,Lancaster,4241216,41,1,0,1,2,4,7
PA,Lancaster,4241216,42,1,0,1,2,4,7
PA,Lancaster,4241216,43,1,0,1,2,4,7
PA,Lancaster,4241216,44,1,0,1,2,4,7
PA,Lancaster,4241216,45,1,0,1,2,4,7
PA,Lancaster,4241216,46,1,0,1,2,4,7
PA,Lancaster,4241216,47,1,0,1,2,4,7
PA,Lancaster,4241216,48,1,0,1,2,4,7
PA,Lancaster,4241216,49,1,0,1,2,4,7
PA,Lancaster,4241216,50,1,0,1,2,4,7
PA,Lancaster,4241216,51,1,0,1,2,4,7
PA,Lancaster,4241216,52,1,0,1,2,4,7
PA,Lancaster,4241216,53,1,0,1,2,4,7
PA,Lancaster,4241216,54,1,0,1,2,4,7
PA,Lancaster,4241216,55,1,0,1,2,4,7
PA,Lancaster,4241216,56,1,0,1,2,4,7
PA,Lancaster,4241216,57,1,0,1,2,4,7
PA,Lancaster,4241216,58,1,0,1,2,4,7
PA,Lancaster,4241216,59,1,0,1,2,4,7
PA,Lancaster,4241216,60,1,0,1,2,4,7
PA,Lancaster,4241216,61,1,0,1,2,4,7
PA,Lancaster,4241216,62,1,0,1,2,4,7
PA,Lancaster,4241216,63,1,0,1,2,4,7
PA,Lancaster,4241216,64,1,0,1,2,4,7
PA,Lancaster,4241216,65,1,0,1,2,4,7
PA,Lancaster,4241216,66,1,0,1,2,4,7
PA,Lancaster,4241216,67,1,0,1,2,4,7
PA,Lancaster,4241216,68,1,0,1,2,4,7
PA,Lancaster,4241216,69,1,0,1,2,4,7
PA,Lancaster,4241216,70,1,0,1,2,4,7
PA,Lancaster,4241216,71,1,0,1,2,4,7
PA,Lancaster,4241216,72,1,0,1,2,4,7
PA,Lancaster,4241216,73,1,0,1,2,4,7
PA,Lancaster,4241216,74,1,0,1,2,4,7
PA,Lancaster,4241216,75,1,0,1,2,4,7
PA,Lancaster,4241216,76,1,0,1,2,4,7
PA,Lancaster,4241216,77,1,0,1,2,4,7
PA,Municipality of Monroeville,4252330,1,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,2,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,3,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,4,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,5,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,6,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,7,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,8,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,9,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,10,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,11,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,12,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,13,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,14,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,15,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,16,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,17,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,18,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,19,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,20,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,21,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,22,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,23,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,24,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,25,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,26,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,27,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,28,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,29,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,30,0,0,0,0,0,0
PA,Municipality of Monroeville,4252330,31,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,32,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,33,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,34,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,35,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,36,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,37,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,38,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,39,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,40,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,41,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,42,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,43,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,44,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,45,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,46,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,47,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,48,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,49,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,50,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,51,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,52,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,53,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,54,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,55,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,56,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,57,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,58,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,59,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,60,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,61,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,62,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,63,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,64,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,65,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,66,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,67,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,68,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,69,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,70,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,71,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,72,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,73,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,74,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,75,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,76,0,1,1,1,1,1
PA,Municipality of Monroeville,4252330,77,0,1,1,1,1,1
PA,New Castle,4253368,1,0,0,0,0,0,0
PA,New Castle,4253368,2,0,0,0,0,0,0
PA,New Castle,4253368,3,0,0,0,0,0,0
PA,New Castle,4253368,4,0,0,0,0,0,0
PA,New Castle,4253368,5,0,0,0,0,0,0
PA,New Castle,4253368,6,0,0,0,0,0,0
PA,New Castle,4253368,7,0,0,0,0,0,0
PA,New Castle,4253368,8,0,0,0,0,0,0
PA,New Castle,4253368,9,0,0,0,0,0,0
PA,New Castle,4253368,10,0,0,0,0,0,0
PA,New Castle,4253368,11,0,0,0,0,0,0
PA,New Castle,4253368,12,0,0,0,0,0,0
PA,New Castle,4253368,13,0,0,0,0,0,0
PA,New Castle,4253368,14,0,0,0,0,0,0
PA,New Castle,4253368,15,0,0,0,0,0,0
PA,New Castle,4253368,16,0,0,0,0,0,0
PA,New Castle,4253368,17,0,0,0,0,0,0
PA,New Castle,4253368,18,0,0,0,0,0,0
PA,New Castle,4253368,19,0,0,0,0,0,0
PA,New Castle,4253368,20,0,0,0,0,0,0
PA,New Castle,4253368,21,0,0,0,0,0,0
PA,New Castle,4253368,22,0,0,0,0,0,0
PA,New Castle,4253368,23,0,0,0,0,0,1
PA,New Castle,4253368,24,0,0,0,0,0,2
PA,New Castle,4253368,25,0,0,0,0,0,2
PA,New Castle,4253368,26,0,0,0,0,0,2
PA,New Castle,4253368,27,0,0,0,0,0,2
PA,New Castle,4253368,28,0,0,0,0,0,2
PA,New Castle,4253368,29,0,0,0,0,0,2
PA,New Castle,4253368,30,0,0,0,0,0,2
PA,New Castle,4253368,31,0,0,0,1,1,3
PA,New Castle,4253368,32,0,0,0,1,1,3
PA,New Castle,4253368,33,0,0,0,1,1,3
PA,New Castle,4253368,34,0,0,0,1,1,3
PA,New Castle,4253368,35,0,0,0,1,1,3
PA,New Castle,4253368,36,0,0,0,1,1,3
PA,New Castle,4253368,37,0,0,0,1,1,3
PA,New Castle,4253368,38,0,0,0,1,1,3
PA,New Castle,4253368,39,0,0,0,1,1,3
PA,New Castle,4253368,40,0,0,0,1,1,3
PA,New Castle,4253368,41,0,0,0,1,1,3
PA,New Castle,4253368,42,0,0,0,1,1,3
PA,New Castle,4253368,43,0,0,0,1,1,3
PA,New Castle,4253368,44,0,0,0,1,1,3
PA,New Castle,4253368,45,0,0,0,1,1,3
PA,New Castle,4253368,46,0,0,0,1,1,3
PA,New Castle,4253368,47,0,0,0,1,1,3
